
1,0.0300,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,  0.000000,  0.000000,  0.000000,-0.000000
2,0.0600,-0.023836048319936,-0.001552680274472,0.023836048319936,0.000000000000000, -0.004767,  0.000000,  0.000000,0.142251
3,0.0900,-0.015961963683367,0.001539486693218,0.015961963683367,0.000000000000000,  0.004718, -0.000002, -0.000143,-0.139493
4,0.1200,-0.010724127292633,0.000889719172847,0.010724127292633,0.000000000000000,  0.002714, -0.000004, -0.000002,-0.080806
5,0.1500,-0.008050308562815,0.000411624816479,0.008050308562815,0.000000000000000,  0.001251, -0.000003,  0.000078,-0.037448
6,0.1800,-0.006466124672443,0.000175241322722,0.006466124672443,0.000000000000000,  0.000537, -0.000000,  0.000115,-0.015956
7,0.2100,-0.005826283246279,0.000013676447452,0.005826283246279,0.000000000000000,  0.000056,  0.000003,  0.000132,-0.001246
8,0.2400,-0.005159164313227,-0.000032834752346,0.005159164313227,0.000000000000000, -0.000071,  0.000007,  0.000135,0.002992
9,0.2700,-0.006142248399556,-0.000184801596333,0.006142248399556,0.000000000000000, -0.000522,  0.000011,  0.000134,0.016849
10,0.3000,-0.006210976745933,-0.000093765993370,0.006210976745933,0.000000000000000, -0.000227,  0.000015,  0.000122,0.008546
11,0.3300,-0.006623423658311,-0.000129071457195,0.006623423658311,0.000000000000000, -0.000321,  0.000019,  0.000118,0.011765
12,0.3600,-0.007848221808672,-0.000179517010110,0.007848221808672,0.000000000000000, -0.000462,  0.000022,  0.000113,0.016366
13,0.3900,-0.007290648296475,-0.000027410980692,0.007290648296475,0.000000000000000,  0.000018,  0.000026,  0.000104,0.002498
14,0.4200,-0.006255927495658,-0.000043204290705,0.006255927495658,0.000000000000000, -0.000017,  0.000029,  0.000110,0.003937
15,0.4500,-0.005788330920041,-0.000142967590364,0.005788330920041,0.000000000000000, -0.000310,  0.000032,  0.000116,0.013033
16,0.4800,-0.005637508817017,-0.000194862222997,0.005637508817017,0.000000000000000, -0.000455,  0.000036,  0.000114,0.017766
17,0.5100,-0.005194862373173,-0.000190027829376,0.005194862373173,0.000000000000000, -0.000427,  0.000039,  0.000108,0.017325
18,0.5400,-0.004924153443426,-0.000226567179197,0.004924153443426,0.000000000000000, -0.000527,  0.000042,  0.000104,0.020659
19,0.5700,-0.003722678404301,-0.000180849354365,0.003722678404301,0.000000000000000, -0.000374,  0.000045,  0.000097,0.016488
20,0.6000,-0.002799756824970,-0.000252143392572,0.002799756824970,0.000000000000000, -0.000582,  0.000048,  0.000096,0.022994
21,0.6300,-0.001652889419347,-0.000271541794064,0.001652889419347,0.000000000000000, -0.000630,  0.000051,  0.000089,0.024764
22,0.6600,-0.001484198961407,-0.000373745511752,0.001484198961407,0.000000000000000, -0.000934,  0.000053,  0.000081,0.034098
23,0.6900,-0.000929074594751,-0.000338769634254,0.000929074594751,0.000000000000000, -0.000818,  0.000055,  0.000064,0.030903
24,0.7200,0.000381961232051,-0.000296256184811,-0.000381961232051,0.000000000000000, -0.000680,  0.000057,  0.000051,0.027021
25,0.7500,0.001079955836758,-0.000373127986677,-0.001079955836758,0.000000000000000, -0.000911,  0.000059,  0.000043,0.034041
26,0.7800,0.001481195329688,-0.000396385643398,-0.001481195329688,0.000000000000000, -0.000978,  0.000060,  0.000028,0.036166
27,0.8100,0.001421660999767,-0.000414882961195,-0.001421660999767,0.000000000000000, -0.001032,  0.000060,  0.000011,0.037856
28,0.8400,0.001296672271565,-0.000387010572013,-0.001296672271565,0.000000000000000, -0.000947,  0.000060, -0.000007,0.035310
29,0.8700,0.000943057413679,-0.000368917331798,-0.000943057413679,0.000000000000000, -0.000893,  0.000060, -0.000023,0.033657
30,0.9000,0.000423084013164,-0.000339179707225,-0.000423084013164,0.000000000000000, -0.000805,  0.000059, -0.000037,0.030940
31,0.9300,-0.001419585430995,-0.000381081365049,0.001419585430995,0.000000000000000, -0.000939,  0.000058, -0.000049,0.034768
32,0.9600,-0.002334182383493,-0.000223672628636,0.002334182383493,0.000000000000000, -0.000463,  0.000056, -0.000066,0.020395
33,0.9900,-0.002214703010395,-0.000111083325464,0.002214703010395,0.000000000000000, -0.000125,  0.000054, -0.000068,0.010125
34,1.0200,-0.002711336826906,-0.000156234076712,0.002711336826906,0.000000000000000, -0.000271,  0.000052, -0.000061,0.014243
35,1.0500,-0.003338962793350,-0.000142620687257,0.003338962793350,0.000000000000000, -0.000237,  0.000050, -0.000058,0.013001
36,1.0800,-0.003218008205295,-0.000069060704845,0.003218008205295,0.000000000000000, -0.000018,  0.000048, -0.000055,0.006294
37,1.1100,-0.002442095894367,-0.000037425666960,0.002442095894367,0.000000000000000,  0.000073,  0.000047, -0.000045,0.003410
38,1.1400,-0.002893387572840,-0.000155625151820,0.002893387572840,0.000000000000000, -0.000294,  0.000046, -0.000033,0.014187
39,1.1700,-0.002289558062330,-0.000067551969551,0.002289558062330,0.000000000000000, -0.000028,  0.000045, -0.000033,0.006156
40,1.2000,-0.002519284142181,-0.000150604057126,0.002519284142181,0.000000000000000, -0.000286,  0.000044, -0.000024,0.013729
41,1.2300,-0.001772015355527,-0.000076175841969,0.001772015355527,0.000000000000000, -0.000061,  0.000043, -0.000024,0.006942
42,1.2600,-0.001730300951749,-0.000154836045112,0.001730300951749,0.000000000000000, -0.000305,  0.000043, -0.000017,0.014115
43,1.2900,-0.000796679407358,-0.000094688446552,0.000796679407358,0.000000000000000, -0.000122,  0.000042, -0.000017,0.008630
44,1.3200,-0.000117292860523,-0.000147597238538,0.000117292860523,0.000000000000000, -0.000286,  0.000042, -0.000012,0.013455
45,1.3500,0.000279915984720,-0.000186163844774,-0.000279915984720,0.000000000000000, -0.000406,  0.000041, -0.000012,0.016973
46,1.3800,0.000845781876706,-0.000179762137122,-0.000845781876706,0.000000000000000, -0.000388,  0.000041, -0.000015,0.016389
47,1.4100,0.001204688567668,-0.000203478441108,-0.001204688567668,0.000000000000000, -0.000463,  0.000040, -0.000019,0.018553
48,1.4400,0.000921965576708,-0.000244091803324,-0.000921965576708,0.000000000000000, -0.000590,  0.000040, -0.000024,0.022259
49,1.4700,0.000184275209904,-0.000243755392148,-0.000184275209904,0.000000000000000, -0.000593,  0.000039, -0.000034,0.022228
50,1.5000,0.000441773561761,-0.000132012748509,-0.000441773561761,0.000000000000000, -0.000255,  0.000038, -0.000043,0.012034
51,1.5300,-0.000840422930196,-0.000233418308198,0.000840422930196,0.000000000000000, -0.000571,  0.000036, -0.000043,0.021285
52,1.5600,-0.000634609023109,-0.000070376387157,0.000634609023109,0.000000000000000, -0.000076,  0.000035, -0.000053,0.006414
53,1.5900,-0.000742406351492,-0.000096890151326,0.000742406351492,0.000000000000000, -0.000164,  0.000033, -0.000048,0.008831
54,1.6200,-0.000834259670228,-0.000087431108113,0.000834259670228,0.000000000000000, -0.000140,  0.000032, -0.000046,0.007968
55,1.6500,-0.000766214216128,-0.000070161149779,0.000766214216128,0.000000000000000, -0.000093,  0.000031, -0.000044,0.006394
56,1.6800,-0.000746006146073,-0.000074046096415,0.000746006146073,0.000000000000000, -0.000110,  0.000029, -0.000040,0.006748
57,1.7100,-0.000674911309034,-0.000069201691076,0.000674911309034,0.000000000000000, -0.000100,  0.000028, -0.000038,0.006307
58,1.7400,-0.000883327331394,-0.000088121640147,0.000883327331394,0.000000000000000, -0.000162,  0.000027, -0.000035,0.008031
59,1.7700,-0.000847192946821,-0.000060615137045,0.000847192946821,0.000000000000000, -0.000082,  0.000026, -0.000034,0.005524
60,1.8000,-0.000800878973678,-0.000060297104937,0.000800878973678,0.000000000000000, -0.000085,  0.000025, -0.000031,0.005495
61,1.8300,-0.001070929458365,-0.000081575279182,0.001070929458365,0.000000000000000, -0.000154,  0.000024, -0.000029,0.007435
62,1.8600,-0.000759451882914,-0.000030570648960,0.000759451882914,0.000000000000000, -0.000001,  0.000023, -0.000028,0.002786
63,1.8900,-0.000782708404586,-0.000065978449129,0.000782708404586,0.000000000000000, -0.000112,  0.000022, -0.000024,0.006013
64,1.9200,-0.000953050097451,-0.000072946008004,0.000953050097451,0.000000000000000, -0.000137,  0.000022, -0.000022,0.006648
65,1.9500,-0.000666404375806,-0.000034475167922,0.000666404375806,0.000000000000000, -0.000021,  0.000021, -0.000022,0.003141
66,1.9800,-0.000155670801178,-0.000031945004594,0.000155670801178,0.000000000000000, -0.000016,  0.000021, -0.000018,0.002911
67,2.0100,-0.000452027656138,-0.000104601087514,0.000452027656138,0.000000000000000, -0.000241,  0.000020, -0.000014,0.009534
68,2.0400,-0.000825956463814,-0.000092121837952,0.000825956463814,0.000000000000000, -0.000205,  0.000020, -0.000018,0.008396
69,2.0700,-0.000592799857259,-0.000033706433896,0.000592799857259,0.000000000000000, -0.000027,  0.000019, -0.000020,0.003071
70,2.1000,-0.000513703329489,-0.000053365547501,0.000513703329489,0.000000000000000, -0.000090,  0.000018, -0.000017,0.004863
71,2.1300,-0.000547212548554,-0.000062370956584,0.000547212548554,0.000000000000000, -0.000120,  0.000018, -0.000015,0.005684
72,2.1600,-0.000323822023347,-0.000042106661567,0.000323822023347,0.000000000000000, -0.000059,  0.000017, -0.000015,0.003837
73,2.1900,-0.000751699786633,-0.000092388792837,0.000751699786633,0.000000000000000, -0.000215,  0.000017, -0.000013,0.008420
74,2.2200,-0.000389590859413,-0.000019547731426,0.000389590859413,0.000000000000000,  0.000007,  0.000017, -0.000016,0.001781
75,2.2500,-0.000882342457771,-0.000090543879196,0.000882342457771,0.000000000000000, -0.000213,  0.000016, -0.000013,0.008252
76,2.2800,-0.000062345061451,0.000018555239876,0.000062345061451,0.000000000000000,  0.000120,  0.000016, -0.000016,-0.001690
77,2.3100,-0.000388727290556,-0.000092084424978,0.000388727290556,0.000000000000000, -0.000221,  0.000015, -0.000009,0.008393
